dataHoraFim,dataHoraInicio,descricao,descricaoTipo,id,localCamara,localExterno,orgaos,situacao,uri,urlRegistro
null,2026-05-27T11:00,"Homenagem à Campanha Nacional da Voz, promovida pela Academia Brasileira de Laringologia e Voz – ABLV
 Homenagem à Campanha Nacional da Voz, promovida pela Academia Brasileira de Laringologia e Voz – ABLV",Sessão Não Deliberativa Solene,81564,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81564,null
null,2026-05-26T11:00,"Homenagem aos 100 anos de fundação do Instituto de Engenharia do Paraná – IEP
 Homenagem aos 100 anos de fundação do Instituto de Engenharia do Paraná – IEP",Sessão Não Deliberativa Solene,81581,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81581,null
null,2026-05-27T10:00,Comparecimento da Ministra de Estado da Cultura Margareth Menezes,Reunião de Comparecimento de Ministro(a),81584,"{""nome"":""Anexo II, Plenário 09"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CCULT"",""nomePublicacao"":""Comissão de Cultura"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/536996"",""codTipoOrgao"":""2"",""nomeResumido"":""Cultura"",""id"":""536996"",""apelido"":""Cultura"",""nome"":""Comissão de Cultura""},{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CFFC"",""nomePublicacao"":""Comissão de Fiscalização Financeira e Controle"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2011"",""codTipoOrgao"":""2"",""nomeResumido"":""Fiscalização Financeira"",""id"":""2011"",""apelido"":""Fiscalização Financeira e Controle"",""nome"":""Comissão de Fiscalização Financeira e Controle""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81584,null
null,2026-05-15T14:00,"Homenagem aos 48 anos da Associação Brasileira das Entidades Fechadas de Previdência Complementar – ABRAPP
 Homenagem aos 48 anos da Associação Brasileira das Entidades Fechadas de Previdência Complementar – ABRAPP",Sessão Não Deliberativa Solene,81597,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81597,null
null,2026-05-18T11:00,"Homenagem ao Dia Nacional da Luta Antimanicomial
 Homenagem ao Dia Nacional da Luta Antimanicomial",Sessão Não Deliberativa Solene,81598,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81598,null
null,2026-05-29T10:00,"Homenagem aos 50 anos da Fundação Nacional de Artes (Funarte)
 Homenagem aos 50 anos da Fundação Nacional de Artes (Funarte)",Sessão Não Deliberativa Solene,81599,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81599,null
null,2026-05-13T16:00,"Debate sobre as metodologias de correção do ENEM, especialmente da prova de redação, e os mecanismos adotados para o tratamento de inconsistências nas notas e garantia de não prejuízo aos candidatos
 1)  (a Confirmar)  Representante do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP); 

2)  (a Confirmar) Representante do Centro Brasileiro de Pesquisa em Avaliação e Seleção e de Promoção de Eventos (CEBRASPE); 

3)  (a Confirmar) Representante do Ministério da Educação (MEC); 

4)  (a Confirmar) Representante do Conselho Nacional de Secretários de Educação (CONSED); 

5)  (a Confirmar) Representante da União Brasileira dos Estudantes Secundaristas (UBES);

6)  (a Confirmar) Representate da  União Nacional dos Estudantes (UNE). 


(REQ 8/2026 CE, do deputado Túlio Gadêlha)",Audiência Pública,81601,"{""nome"":""A Definir"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CE"",""nomePublicacao"":""Comissão de Educação"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2009"",""codTipoOrgao"":""2"",""nomeResumido"":""Educação"",""id"":""2009"",""apelido"":""Educação"",""nome"":""Comissão de Educação""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81601,null
null,2026-05-26T11:00,Frente Parlamentar do Taxi,Reunião Técnica,81646,"{""nome"":""Anexo II, Plenário 03"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Órgão da Câmara dos Deputados"",""sigla"":""EVENTOS"",""nomePublicacao"":""Câmara dos Deputados - Outros Eventos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100950"",""codTipoOrgao"":""12000"",""nomeResumido"":null,""id"":""100950"",""apelido"":""Outros Eventos"",""nome"":""Eventos""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81646,null
null,2026-05-14T14:30,Dia Nacional de Conscientização das Doenças Cardiovasculares na Mulher,Reunião Técnica,81647,"{""nome"":""Anexo II, Plenário 05"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Órgão da Câmara dos Deputados"",""sigla"":""EVENTOS"",""nomePublicacao"":""Câmara dos Deputados - Outros Eventos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100950"",""codTipoOrgao"":""12000"",""nomeResumido"":null,""id"":""100950"",""apelido"":""Outros Eventos"",""nome"":""Eventos""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81647,null
null,2026-05-26T16:00,"Políticas públicas voltadas às pessoas com altas habilidades/superdotação (AH/SD)
 1) (a Confirmar) Representante do Ministério da Educação (MEC); 

2)  (a Confirmar) Representante da Secretaria de Estado de Educação do Governo do Distrito Federal (SEEDF); 

3) JHOYCE HAYNE (a Confirmar) - Presidente da Comissão de Defesa dos Direitos das Pessoas com Altas Habilidades/Superdotação ou Dupla excepcionalidade;

4) DENISE FLEITH (a Confirmar) -  Pesquisadora do Instituto de Psicologia (IP) da Universidade de Brasília (UnB); 

5)  ROBERTHA MUNIQUE (a Confirmar) - Especialista em Atendimento Educacional Especializado em Altas Habilidades/Superdotação (MEC/UnB) e Presidente do Instituto RAISES  - Rede de Apoio, Incentivo e Suporte Educacional e Emocional ao Superdotado; 

6)  AMÁBILE PACIOS (a Confirmar) - Presidente da Federação Nacional das Escolas Particulares (FENEP); 

7)  RAFAEL KESSLER (a Confirmar) -  Estudante, programador, inventor da Língua Hyroasc e criador da Fómula de Kessler, reconhecida pela UnB; 

8)  LUCAS FREITAS (a Confirmar) - Estudante, primeiro medalhista olímpico de ouro do Brasil em competição de cibersegurança na China,

(REQ 14/2026 CE, da deputada Nely Aquino)",Audiência Pública,81656,"{""nome"":""A Definir"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CE"",""nomePublicacao"":""Comissão de Educação"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2009"",""codTipoOrgao"":""2"",""nomeResumido"":""Educação"",""id"":""2009"",""apelido"":""Educação"",""nome"":""Comissão de Educação""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81656,null
null,2026-05-14T14:00,"Homenagem aos 135 anos da presença Batista no Estado do Rio de Janeiro
 Homenagem aos 135 anos da presença Batista no Estado do Rio de Janeiro",Sessão Não Deliberativa Solene,81657,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81657,null
null,2026-05-20T12:30,"Homenagem ao  Aniversário de criação dos municípios de Senador Guiomard, Assis Brasil e Manoel Urbano do Estado do Acre
 Homenagem ao  Aniversário de criação dos municípios de Senador Guiomard, Assis Brasil e Manoel Urbano do Estado do Acre",Sessão Não Deliberativa Solene,81659,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81659,null
null,2026-05-13T14:00,"Turismo de Ilhas - Boas práticas na gestão, com foco nas experiências de Fernando de Noronha e Ilha do Mel
 (REQ 7/2026 CTUR, da deputada Daniela Reinehr)

Convidados (a confirmar):

1) Representante do Ministério do Turismo;

2) Sr. RAFAEL GUTTIERRES JÚNIOR, Presidente da Associação Brasileira das Ilhas Turísticas - ABITUR, representando também a Ilha do Mel (confirmado);

3) Sr. EVERTON LUIZ DA COSTA SOUZA Diretor Presidente do Instituto Água e Terra do Paraná;

4) Sr. PAULO VICTOR SILVA DE LIMA, Prefeito do Município de Soure/PA; 
 
5) Sr. VIRGÍLIO OLIVEIRA, Administrador-Geral do Arquipélago de Fernando de Noronha (confirmado);

6) Sr. JULIANO RICHTER PIRES, Secretário de Turismo, Desenvolvimento Econômico e Inovação de Florianópolis/SC.",Audiência Pública,81701,"{""nome"":""Anexo II, Plenário 05"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CTUR"",""nomePublicacao"":""Comissão de Turismo"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/6066"",""codTipoOrgao"":""2"",""nomeResumido"":""Turismo"",""id"":""6066"",""apelido"":""Turismo"",""nome"":""Comissão de Turismo""}]",Cancelada,https://dadosabertos.camara.leg.br/api/v2/eventos/81701,null
null,2026-05-22T14:00,"Seminário sobre o ""Brasil Legal""
 Seminário sobre o ""Brasil Legal"".

Convidados:

ANTONIO RICARDO ALVAREZ ALBAN, Presidente da Confederação Nacional da Indústria - CNI (a confirmar);

ANTONIO FLORENCIO DE QUEIROZ, Presidente da Federação do Comércio de Bens, Serviços e Turismo do Estado do Rio de Janeiro (confirmado);

LUIZ CÉSIO CAETANO, Presidente da Firjan (a confirmar);

JOSÉ EDUARDO CIDADE, Presidente da Associação Brasileira de Bebidas Destiladas - ABBD (a confirmar);

JAMES THORP NETO, Presidente da Federação Nacional do Comércio de Combustíveis e Lubrificantes - Fecombustíveis (a confirmar);

JULIO CÉSAR CASTELO BRANCO REIS MOREIRA, Presidente do Instituto Nacional de Propriedade Industrial - INPI (confirmado);

ANDRE FAISSAL, Consultor da Associação Brasileira da Indústria do Fumo - ABIFUMO (confirmado);

RENATO PORTO, Presidente Executivo da Associação da Indústria Farmacêutica de Pesquisa -Interfarma (a confirmar); e

JULIANO PASQUAL, Secretário de Fazenda do Estado do Rio de Janeiro (a confirmar).

(Requerimento nº 3/2026, do Dep. Julio Lopes)",Seminário,81703,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}",Casa Firjan - Rio de Janeiro,"[{""tipoOrgao"":""Comissão Externa"",""sigla"":""CEXBRLEG"",""nomePublicacao"":""Comissão Externa sobre os atos de pirataria e a agenda do \""Brasil Legal\"""",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539837"",""codTipoOrgao"":""5"",""nomeResumido"":""Pirataria e a agenda do \""Brasil Legal\"""",""id"":""539837"",""apelido"":""Atos de pirataria e agenda do \""Brasil Legal\"""",""nome"":""Comissão Externa destinada a discutir os atos de pirataria e a agenda do chamado “Brasil Legal”""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81703,null
null,2026-05-26T09:00,"Homenagem aos 30 anos da Coordenação Nacional de Articulação das Comunidades Negras Rurais Quilombolas
 Homenagem aos 30 anos da Coordenação Nacional de Articulação das Comunidades Negras Rurais Quilombolas",Sessão Não Deliberativa Solene,81736,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81736,null
null,2026-05-18T09:00,"Homenagem ao 80º Aniversário da Independência do Reino Hachemita da Jordânia
 Homenagem ao 80º Aniversário da Independência do Reino Hachemita da Jordânia",Sessão Não Deliberativa Solene,81751,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81751,null
null,2026-05-26T11:00,"Trecho rodoviário da BR 364 e o processo de concessão no Estado de Rondônia.
 (REQ 25/2026 CVT, do deputado Rafael Fera)

. GEORGE SANTORO,  Ministro dos Transportes; 

. GUILHERME THEO RODRIGUES,  Diretor Geral da Agência Nacional de Transportes Terrestres- ANTT;

.  Responsável pela NOVA 364 S.A;

. Representante do Ministério Público Federal.",Audiência Pública,81780,"{""nome"":""Anexo II, Plenário 11"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CVT"",""nomePublicacao"":""Comissão de Viação e Transportes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2016"",""codTipoOrgao"":""2"",""nomeResumido"":""Viação e Transportes"",""id"":""2016"",""apelido"":""Viação e Transportes"",""nome"":""Comissão de Viação e Transportes""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81780,null
null,2026-05-19T10:00,"Concessão BR 116 no Vale do Ribeira/SP
 (REQ 43/2026 CVT, do deputado Paulo Alexandre Barbosa)

. GEORGE SANTORO,  Ministro dos Transportes;

. GUILHERME THEO RODRIGUES SAMPAIO Diretor-Geral da Agencia Nacional de Transportes Terrestres (ANTT); 

. VIVIANE ESSE, Secretaria Nacional do Transporte Rodoviario; 

. SAMUEL MOREIRA,  Prefeito do Municipio de Registro; 

. MARIO POVIA, Diretor Presidente do Instituto Brasileiro de Infraestrutura;

. MARTI CARBONELL MASCARÓ,  Diretor Presidente da Concessionaria Arteris.",Audiência Pública,81781,"{""nome"":""Anexo II, Plenário 11"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CVT"",""nomePublicacao"":""Comissão de Viação e Transportes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2016"",""codTipoOrgao"":""2"",""nomeResumido"":""Viação e Transportes"",""id"":""2016"",""apelido"":""Viação e Transportes"",""nome"":""Comissão de Viação e Transportes""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81781,null
null,2026-05-20T14:00,"Balanço dos Jogos Paralímpicos de Inverno e Ciclo Los Angeles 2028
 Audiência Pública  com o comitê Paralímpico Brasileiro (CPB) para apresentar o ciclo de preparação para os jogos paralímpicos Los Angels 2028 e realizar um balanço da participação brasileira nos Jogos Paralímpicos de Inverno em Milão-Cortina (2026), em atenção ao Requerimento nº 20/2026, de autoria da deputada Iza Arruda.

Convidado:
Sr. José Antônio Ferreira Freire, presidente do Comitê Paralímpico Brasileiro (CPB).",Audiência Pública,81788,"{""nome"":""Anexo II, Plenário 04"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CESPO"",""nomePublicacao"":""Comissão do Esporte"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/537236"",""codTipoOrgao"":""2"",""nomeResumido"":""Esportes"",""id"":""537236"",""apelido"":""Esporte"",""nome"":""Comissão do Esporte""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81788,null
null,2026-07-01T09:00,"Homenagem ao Dia das Micro, Pequenas e Médias Empresas
 Homenagem ao Dia Nacional da Micro e Pequena Empresa",Sessão Não Deliberativa Solene,81804,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81804,null
null,2026-07-07T09:00,"Homenagem ao Dia Internacional do Cooperativismo
 Homenagem ao Dia Internacional do Cooperativismo",Sessão Não Deliberativa Solene,81805,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81805,null
null,2026-07-07T11:00,"Homenagem aos 54 de colonização na Região Transamazônica
 Homenagem aos 54 de colonização na Região Transamazônica",Sessão Não Deliberativa Solene,81806,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81806,null
null,2026-06-09T09:00,"Homenagem aos 28 anos da Igreja Mundial do Poder de Deus
 Homenagem aos 28 anos da Igreja Mundial do Poder de Deus",Sessão Não Deliberativa Solene,81807,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81807,null
null,2026-06-09T11:00,"Homenagem ao Dia do Nascituro
 Homenagem ao Dia do Nascituro,",Sessão Não Deliberativa Solene,81808,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81808,null
null,2026-06-10T10:00,Sessão Solene para Outorga da Medalha do Mérito Evangélico,Sessão Não Deliberativa Solene,81809,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81809,null
null,2026-07-08T09:00,"Homenagem aos 203 anos do dia 02 de Julho, data comemorativa da Independência da Bahia
 Homenagem aos duzentos e três anos do Dia 02 de Julho, data comemorativa da independência da Bahia",Sessão Não Deliberativa Solene,81810,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81810,null
null,2026-06-16T09:00,"Homenagem ao centenário de Adauto Bezerra e Humberto Bezerra
 Homenagem ao centenário de Adauto Bezerra e Humberto Bezerra",Sessão Não Deliberativa Solene,81811,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81811,null
null,2026-07-08T11:00,"Homenagem aos 80 anos da Universidade Federal da Bahia - UFBA
 Homenagem aos oitenta anos da Universidade Federal da Bahia - UFBA",Sessão Não Deliberativa Solene,81812,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81812,null
null,2026-06-18T14:00,"Homenagem aos 65 Anos do Movimento de Educação de Base – MEB
 Homenagem aos 65 Anos do Movimento de Educação de Base – MEB",Sessão Não Deliberativa Solene,81814,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81814,null
null,2026-06-18T16:00,"Homenagem aos 70 anos do Conselho Federal de Química
 Homenagem aos 70 anos do Conselho Federal de Química",Sessão Não Deliberativa Solene,81815,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81815,null
null,2026-06-23T11:00,"Homenagem aos 60 anos do Salário Mínimo Profissional da Engenharia e da Agronomia
 Homenagem aos 60 anos do Salário Mínimo Profissional da Engenharia e da Agronomia",Sessão Não Deliberativa Solene,81816,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81816,null
null,2026-06-30T11:00,"Homenagem à Organização TouchPeace
 Homenagem à Organização TouchPeace",Sessão Não Deliberativa Solene,81818,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81818,null
null,2026-06-16T11:00,"Homenagem aos 100 Anos do Dr. Jorge Prado Leite
 Homenagem aos 100 Anos do Dr. Jorge Prado Leite",Sessão Não Deliberativa Solene,81821,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81821,null
null,2026-05-28T14:00,"Homenage ao Dia Nacional da Mata Atlântica
 Homenage ao Dia Nacional da Mata Atlântica",Sessão Não Deliberativa Solene,81837,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81837,null
